NAME	SYMBOL	TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_188	RPL6	ribosomal protein L6 [Source:HGNC Symbol;Acc:HGNC:10362]	14954	-0.8262044787406921	-0.0422016	No	
row_189	RPS5	ribosomal protein S5 [Source:HGNC Symbol;Acc:HGNC:10426]	14965	-0.8288959264755249	-0.033041865	No	
row_190	RPL14	ribosomal protein L14 [Source:HGNC Symbol;Acc:HGNC:10305]	14974	-0.8305240869522095	-0.02373606	No	
row_191	RPS6	ribosomal protein S6 [Source:HGNC Symbol;Acc:HGNC:10429]	14992	-0.834612250328064	-0.014952689	No	
row_192	RPS2	ribosomal protein S2 [Source:HGNC Symbol;Acc:HGNC:10404]	15117	-0.8699636459350586	-0.012537088	No	
row_193	RPLP0	ribosomal protein lateral stalk subunit P0 [Source:HGNC Symbol;Acc:HGNC:10371]	15192	-0.8936455249786377	-0.0066708922	No	
row_194	IMPDH2	inosine monophosphate dehydrogenase 2 [Source:HGNC Symbol;Acc:HGNC:6053]	15197	-0.8957554697990417	0.0036593222	No	
row_195	RPL18	ribosomal protein L18 [Source:HGNC Symbol;Acc:HGNC:10310]	15210	-0.8998420834541321	0.013530498	No	
row_196	NHP2	NHP2 ribonucleoprotein [Source:HGNC Symbol;Acc:HGNC:14377]	15285	-0.9248623847961426	0.01976554	No	
row_197	RPS3	ribosomal protein S3 [Source:HGNC Symbol;Acc:HGNC:10420]	15329	-0.941452145576477	0.028162481	No	
row_198	SNRPG	small nuclear ribonucleoprotein polypeptide G [Source:HGNC Symbol;Acc:HGNC:11163]	15531	-1.035339117050171	0.027649093	No	
